D_number,date_UTC,Latitude,Longitude,U_speed_mps,U_Dir_deg,batteryState
300,2023-04-24 00:35:21,54.33003,10.14744,0.175700346972214,23.8708669898739,GOOD
300,2023-04-24 02:17:30,54.3299,10.14748,0.0023980572220975,168.873146460712,GOOD
300,2023-04-24 05:47:25,54.32948,10.14901,0.177674798600512,-158.683104108166,GOOD
300,2023-04-24 05:57:30,54.33155,10.15469,0.719540870321358,57.1181719479056,GOOD
300,2023-04-24 06:07:23,54.35636,10.16849,5.09362533516705,9.1460124348038,GOOD
300,2023-04-24 06:22:23,54.39257,10.20175,5.08008364168873,27.2392541872837,GOOD
300,2023-04-24 06:57:36,54.47574,10.21173,4.92153374666959,-58.9486919493861,GOOD
300,2023-04-24 07:07:42,54.49108,10.17789,4.17825806861483,-53.1266904919157,GOOD
300,2023-04-24 07:48:55,54.50923,10.19694,0.196040218882927,70.2626117062819,GOOD
300,2023-04-24 07:57:27,54.50933,10.19684,0.107134413569099,167.514033207503,GOOD
300,2023-04-24 08:02:28,54.5098,10.19694,0.17508316538706,6.08304880530848,GOOD
300,2023-04-24 08:07:29,54.51009,10.1981,0.271593606101552,65.7745422071031,GOOD
300,2023-04-24 08:27:25,54.5118,10.19967,0.435048805742792,52.9872343347132,GOOD
300,2023-04-24 08:32:27,54.51218,10.20001,0.157857221483392,26.5246481098093,GOOD
300,2023-04-24 08:37:26,54.5122,10.20014,0.0291183170644006,74.2122001352195,GOOD
300,2023-04-24 08:55:26,54.51236,10.2004,0.0580423138278988,74.2119872825861,GOOD
300,2023-04-24 08:57:30,54.51241,10.20055,0.0902650662920895,59.2145219438189,GOOD
300,2023-04-24 09:22:23,54.51223,10.2037,0.13726311739439,94.6301363498509,GOOD
300,2023-04-24 09:27:22,54.51218,10.20437,0.146273863377138,96.3283372132609,GOOD
300,2023-04-24 09:37:28,54.5118,10.20566,0.180759572369053,133.261027995763,GOOD
300,2023-04-24 09:47:22,54.51171,10.2069,0.133729445627387,103.473385537469,GOOD
300,2023-04-24 10:02:29,54.51133,10.20915,0.0878070171579976,122.325367924292,GOOD
300,2023-04-24 10:07:28,54.51121,10.2099,0.168441277990709,104.39028082717,GOOD
300,2023-04-24 10:17:26,54.51097,10.21141,0.156534912860324,106.955639965036,GOOD
300,2023-04-24 10:27:23,54.51073,10.21272,0.152619455072674,101.647663679897,GOOD
300,2023-04-24 10:32:22,54.51053,10.21342,0.168876348909065,115.16453297679,GOOD
300,2023-04-24 10:42:29,54.51025,10.21473,0.148870078548331,109.181280430873,GOOD
300,2023-04-24 10:52:25,54.50996,10.21595,0.143175989244493,111.231062806059,GOOD
300,2023-04-24 11:07:29,54.5095,10.21786,0.148063306721953,111.493465380978,GOOD
300,2023-04-24 11:17:36,54.50924,10.219,0.138189712299886,109.430493718614,GOOD
300,2023-04-24 11:22:29,54.50908,10.21954,0.133918444489354,115.99217451168,GOOD
300,2023-04-24 11:27:31,54.50896,10.22012,0.131985470287314,108.579970956365,GOOD
300,2023-04-24 11:32:36,54.50876,10.22065,0.13410986473194,121.969642601072,GOOD
300,2023-04-24 11:47:37,54.50815,10.22269,0.164835119489606,116.202361143745,GOOD
300,2023-04-24 11:52:33,54.50794,10.22334,0.162641854499281,118.043345192112,GOOD
300,2023-04-24 11:57:35,54.50778,10.22407,0.167259559589012,109.642633585135,GOOD
300,2023-04-24 12:10:52,54.50714,10.22583,0.242341954812135,112.45275239012,GOOD
300,2023-04-24 12:12:42,54.5071,10.22606,0.141314782128116,105.641116877738,GOOD
300,2023-04-24 12:27:40,54.50663,10.22816,0.162246947887158,110.037713857028,GOOD
300,2023-04-24 12:42:48,54.5062,10.23044,0.161738965228986,111.945099695056,GOOD
300,2023-04-24 12:47:48,54.50603,10.23104,0.144049023700721,114.958488273557,GOOD
300,2023-04-24 12:52:50,54.50588,10.23181,0.174114781101528,107.505463949748,GOOD
300,2023-04-24 12:57:47,54.50573,10.23269,0.199935350164985,105.322389881306,GOOD
300,2023-04-24 13:07:43,54.50544,10.23428,0.173065443964282,105.173627652622,GOOD
300,2023-04-24 13:32:47,54.5046,10.23831,0.177774695226152,109.767548823898,GOOD
300,2023-04-24 13:37:56,54.50439,10.23917,0.1954601506266,111.754024662453,GOOD
300,2023-04-24 13:42:56,54.50422,10.23994,0.177776178943301,109.766048794878,GOOD
300,2023-04-24 13:48:00,54.50405,10.24078,0.189453804599503,108.165492056889,GOOD
300,2023-04-24 13:53:00,54.50388,10.24155,0.177777498657672,109.764583241232,GOOD
300,2023-04-24 14:12:57,54.50312,10.24458,0.196302147340695,116.552003619393,GOOD
300,2023-04-24 14:32:56,54.50238,10.2478,0.185423477604946,124.710476833523,GOOD
300,2023-04-24 14:38:03,54.50224,10.24863,0.182297790729406,105.146593592513,GOOD
300,2023-04-24 14:52:58,54.50179,10.25125,0.197670730327187,105.424499318317,GOOD
300,2023-04-24 15:02:58,54.50143,10.25269,0.169167455084707,112.226787640781,GOOD
300,2023-04-24 15:28:08,54.50074,10.25649,0.170732926958185,106.305817194357,GOOD
300,2023-04-24 15:43:04,54.50029,10.25885,0.0748863877135833,100.402810196174,GOOD
300,2023-04-24 15:48:07,54.50011,10.25966,0.185329061132935,109.872224223557,GOOD
300,2023-04-24 15:53:08,54.49984,10.26042,0.191588243413493,120.373750719586,GOOD
300,2023-04-24 16:03:12,54.49944,10.26209,0.193646347837076,111.341695933043,GOOD
300,2023-04-24 16:08:14,54.4993,10.2629,0.181212761345777,105.511391164162,GOOD
300,2023-04-24 16:13:15,54.49915,10.26378,0.197308377251701,105.294657495006,GOOD
300,2023-04-24 16:23:13,54.49882,10.2655,0.177797232968681,109.742782634592,GOOD
300,2023-04-24 16:28:20,54.49862,10.26632,0.187573646417035,111.705328817728,GOOD
300,2023-04-24 16:38:11,54.49846,10.2682,0.196087458347928,107.726435565791,GOOD
300,2023-04-24 17:03:11,54.49735,10.27265,0.209053100312638,112.163210938721,GOOD
300,2023-04-24 17:28:14,54.49618,10.27803,0.247505937399748,109.448360704515,GOOD
300,2023-04-24 17:48:25,54.49517,10.28209,0.266199361429554,113.666909329431,GOOD
300,2023-04-24 18:23:15,54.49306,10.29022,0.275886822268839,112.982660542367,GOOD
300,2023-04-24 18:43:17,54.49164,10.29468,0.273963496338941,117.623417476168,GOOD
300,2023-04-24 18:48:21,54.49133,10.29589,0.281709274625797,112.699549221395,GOOD
300,2023-04-24 18:53:17,54.49102,10.29702,0.27339072518199,114.176635163026,GOOD
300,2023-04-24 18:58:19,54.49078,10.29831,0.29050334283553,106.66663629975,GOOD
300,2023-04-24 19:03:24,54.49046,10.29951,0.280347687313917,113.553536647055,GOOD
300,2023-04-24 19:13:19,54.48986,10.30191,0.284383897714671,112.181404935445,GOOD
300,2023-04-24 19:30:24,54.48866,10.30606,0.141011023252956,112.176866495285,GOOD
300,2023-04-24 19:38:24,54.48822,10.30814,0.298694843731711,108.904611291563,GOOD
300,2023-04-24 19:43:20,54.48788,10.30934,0.292098218482198,114.885200754306,GOOD
300,2023-04-24 19:53:19,54.4873,10.31189,0.296104355250055,110.272446636137,GOOD
300,2023-04-24 19:58:20,54.48701,10.31322,0.305688554438335,109.463220608344,GOOD
300,2023-04-24 20:03:25,54.48659,10.31462,0.334546614414054,116.191423389884,GOOD
300,2023-04-24 20:18:17,54.48545,10.31865,0.296801986703445,118.097360388781,GOOD
300,2023-04-24 20:23:28,54.4851,10.31996,0.300274344629077,113.575537050019,GOOD
300,2023-04-24 20:36:53,54.48418,10.32384,0.570076713901446,108.303988917359,GOOD
300,2023-04-24 20:43:22,54.48378,10.32562,0.317795891905005,110.025675632648,GOOD
300,2023-04-24 20:48:30,54.48339,10.32726,0.372668676331537,111.13630455245,GOOD
300,2023-04-24 20:58:27,54.4826,10.33045,0.373959083114682,108.626970473854,GOOD
300,2023-04-24 21:03:28,54.48224,10.33215,0.389403617506515,108.901934895305,GOOD
300,2023-04-24 21:13:40,54.48128,10.33569,0.413456833297802,113.8869822109,GOOD
300,2023-04-24 21:18:33,54.48082,10.33747,0.430676547616031,112.844117893684,GOOD
300,2023-04-24 21:33:29,54.47924,10.34296,0.442883953304026,115.209215042159,GOOD
300,2023-04-24 21:43:30,54.47809,10.34667,0.453163086515551,116.931754287811,GOOD
300,2023-04-24 21:53:44,54.47706,10.35043,0.449961309649859,113.763119437596,GOOD
300,2023-04-24 22:03:34,54.47588,10.35438,0.473545826753484,114.916413127068,GOOD
300,2023-04-24 22:08:35,54.47543,10.35646,0.47773318106893,109.27642612937,GOOD
300,2023-04-24 22:13:35,54.47474,10.3583,0.47275807569581,121.673118745495,GOOD
300,2023-04-24 22:23:36,54.47424,10.36253,0.462541793623008,104.714555344596,GOOD
300,2023-04-24 22:33:36,54.47342,10.3665,0.462550627248295,104.711032416924,GOOD
300,2023-04-24 22:38:38,54.47299,10.36856,0.469618619303556,108.604962740335,GOOD
300,2023-04-24 22:45:58,54.47247,10.37148,0.449765646686141,105.886818169899,GOOD
300,2023-04-24 22:58:44,54.47162,10.37601,0.374050178863579,108.585128584895,GOOD
300,2023-04-24 23:03:35,54.47131,10.37813,0.486830784262765,102.972743910396,GOOD
300,2023-04-24 23:13:35,54.47062,10.38223,0.46101213795097,104.993104283543,GOOD
300,2023-04-24 23:28:40,54.46967,10.38867,0.475788569995119,103.084731913972,GOOD
300,2023-04-24 23:38:43,54.46904,10.39257,0.4350341915755,104.368936762507,GOOD
300,2023-04-24 23:53:50,54.46803,10.39841,0.297881217999103,95.2972318185828,GOOD
300,2023-04-25 00:08:52,54.46702,10.40392,0.369351065631479,106.392983605561,GOOD
300,2023-04-25 00:28:45,54.46611,10.41079,0.382807169559038,101.665780093748,GOOD
300,2023-04-25 00:43:44,54.46537,10.41613,0.395786046501758,102.231324091687,GOOD
300,2023-04-25 01:03:43,54.46467,10.42296,0.359395692128866,102.621299418089,GOOD
300,2023-04-25 01:18:44,54.46366,10.42727,0.334245054153543,110.753866223932,GOOD
300,2023-04-25 01:38:42,54.46192,10.43231,0.31702379664197,119.488594230773,GOOD
300,2023-04-25 01:43:45,54.46152,10.43373,0.337471413830469,114.638987528821,GOOD
300,2023-04-25 01:48:44,54.46116,10.43532,0.369866390403161,110.070975593252,GOOD
300,2023-04-25 01:53:44,54.46073,10.43697,0.39061527729022,112.931695753576,GOOD
300,2023-04-25 01:58:45,54.46044,10.43875,0.398093614995092,104.453652171624,GOOD
300,2023-04-25 02:31:19,54.45808,10.44926,0.192012959127125,103.366236262937,GOOD
300,2023-04-25 02:38:50,54.45747,10.45175,0.388316253197184,111.625192675283,GOOD
300,2023-04-25 02:43:50,54.45701,10.45336,0.387539690225238,114.940570733425,GOOD
300,2023-04-25 02:48:55,54.45662,10.4551,0.396314784048516,109.858047362871,GOOD
300,2023-04-25 02:53:50,54.45615,10.45677,0.40762333820425,114.597305389229,GOOD
300,2023-04-25 03:03:55,54.45531,10.46049,0.398900175502941,110.075969158471,GOOD
300,2023-04-25 03:08:52,54.45485,10.46233,0.437114754704058,112.033197679709,GOOD
300,2023-04-25 03:18:55,54.4541,10.46585,0.404648485488252,104.770394814696,GOOD
300,2023-04-25 03:47:23,54.45179,10.47491,0.375443468616029,112.436028300147,GOOD
300,2023-04-25 03:53:54,54.45126,10.47686,0.356846564012131,113.804743539673,GOOD
300,2023-04-25 04:13:55,54.44911,10.48276,0.375728357303831,120.815252692607,GOOD
300,2023-04-25 04:18:56,54.44859,10.48454,0.428985693054797,115.417434270247,GOOD
300,2023-04-25 04:23:55,54.44832,10.48585,0.301373682793371,108.268914519636,GOOD
300,2023-04-25 04:28:58,54.44788,10.48737,0.363249026530275,115.205139289291,GOOD
300,2023-04-25 04:39:01,54.44708,10.49048,0.362982457455377,112.27535651515,GOOD
300,2023-04-25 04:43:56,54.44676,10.49194,0.342915548074213,109.3974423473,GOOD
300,2023-04-25 04:49:59,54.44634,10.49362,0.326599102297096,112.003451817021,GOOD
300,2023-04-25 04:53:55,54.44602,10.49484,0.367653173605904,113.015139352233,GOOD
300,2023-04-25 05:14:03,54.44434,10.50074,0.352547333763563,114.820420720926,GOOD
300,2023-04-25 05:19:08,54.44393,10.50214,0.333176426736273,115.457096269381,GOOD
300,2023-04-25 05:29:07,54.44312,10.50499,0.343326784528947,114.77233574974,GOOD
300,2023-04-25 05:34:06,54.44273,10.50643,0.344443108656048,113.698283622714,GOOD
300,2023-04-25 06:09:06,54.44051,10.51544,0.240648462908526,130.848195822853,GOOD
300,2023-04-25 06:14:06,54.4403,10.51677,0.297925146900994,103.923603013521,GOOD
300,2023-04-25 06:19:13,54.44004,10.51825,0.32659222235921,105.537854260267,GOOD
300,2023-04-25 06:29:09,54.43962,10.52095,0.304132732286347,103.706131908925,GOOD
300,2023-04-25 07:10:22,54.43861,10.53119,0.377208262662351,98.3786021341992,GOOD
300,2023-04-25 07:19:19,54.43864,10.53316,0.238045421907811,87.2569582558774,GOOD
300,2023-04-25 07:24:14,54.43861,10.53424,0.237746507053042,91.4805771466155,GOOD
300,2023-04-25 07:29:13,54.43833,10.53567,0.32726698856178,107.319062260533,GOOD
300,2023-04-25 07:34:17,54.43831,10.53677,0.234829958243368,90.5367748108554,GOOD
300,2023-04-25 07:44:13,54.43819,10.53872,0.203791138422529,92.9238350304234,GOOD
300,2023-04-25 07:54:12,54.43817,10.54035,0.166492451312813,88.7471536263246,GOOD
300,2023-04-25 08:39:10,54.4374,10.54883,0.206342924107599,97.5973626138554,GOOD
300,2023-04-25 08:54:10,54.43757,10.55134,0.182127758951498,82.111451193468,GOOD
300,2023-04-25 09:04:13,54.43694,10.55402,0.417264662143366,115.6972953515,GOOD
300,2023-04-25 09:14:17,54.4366,10.55608,0.254399787789724,106.565019067613,GOOD
300,2023-04-25 09:25:57,54.43658,10.55784,0.163132355133964,89.8501332718897,GOOD
300,2023-04-25 09:34:23,54.4363,10.55941,0.210486049599067,105.743130684389,GOOD
300,2023-04-25 09:59:23,54.43654,10.56363,0.183367936012065,83.1573829555473,GOOD
300,2023-04-25 10:04:16,54.43659,10.56462,0.220006364471049,83.7757784667588,GOOD
300,2023-04-25 10:14:25,54.43678,10.56642,0.194851451504866,78.4625852546801,GOOD
300,2023-04-25 10:19:16,54.43681,10.56722,0.178704417754842,85.0445253738225,GOOD
300,2023-04-25 10:34:18,54.43716,10.56919,0.148111224409461,71.773890794826,GOOD
300,2023-04-25 10:39:20,54.43743,10.56996,0.193012254235782,57.6944819099528,GOOD
300,2023-04-25 10:44:19,54.43742,10.57039,0.0933636214058133,91.0072186556985,GOOD
300,2023-04-25 10:49:20,54.43758,10.57117,0.178202338852205,69.3351289783371,GOOD
300,2023-04-25 10:54:25,54.43784,10.57189,0.180134589458607,56.9435309197155,GOOD
300,2023-04-25 11:14:25,54.4383,10.57451,0.147912724885712,71.9577630458295,GOOD
300,2023-04-25 11:34:27,54.43878,10.57704,0.143583676924927,70.6889318749466,GOOD
300,2023-04-25 11:39:24,54.43867,10.57792,0.196567250396517,100.820123282944,GOOD
300,2023-04-25 11:49:27,54.43869,10.57958,0.166491393653274,88.7152240909261,GOOD
300,2023-04-25 11:54:26,54.43871,10.58033,0.162879468144709,86.0952460138228,GOOD
300,2023-04-25 12:09:26,54.43858,10.58277,0.176594387348387,93.935790451354,GOOD
300,2023-04-25 12:14:31,54.43847,10.58374,0.210166391373976,99.7211504459765,GOOD
300,2023-04-25 12:19:31,54.43836,10.58475,0.22216569764887,99.2943551946291,GOOD
300,2023-04-25 12:37:21,54.43826,10.58848,0.111602876090421,84.8965100160808,GOOD
300,2023-04-25 12:39:41,54.43829,10.58876,0.131908438457239,78.2923767188814,GOOD
300,2023-04-25 12:44:36,54.43805,10.58953,0.192001227701173,116.84116287366,GOOD
300,2023-04-25 12:49:39,54.438,10.59048,0.204208693215129,93.8657560241358,GOOD
300,2023-04-25 13:04:39,54.43762,10.59374,0.239619264250813,100.012961300191,GOOD
300,2023-04-25 13:14:40,54.4376,10.59591,0.205978471805411,98.0296642224349,GOOD
300,2023-04-25 13:19:47,54.43752,10.59691,0.213279488873424,96.5157536603511,GOOD
300,2023-04-25 13:24:41,54.43732,10.5979,0.231182544738501,107.815072166494,GOOD
300,2023-04-25 13:54:39,54.43656,10.60444,0.240598662251125,99.971674303452,GOOD
300,2023-04-25 13:59:39,54.43656,10.6047,0.0562210269604096,88.694610945108,GOOD
300,2023-04-25 14:04:47,54.43653,10.60535,0.137330341904777,93.2212252289963,GOOD
300,2023-04-25 14:19:43,54.43632,10.60768,0.149202891946795,88.6923650078023,GOOD
300,2023-04-25 14:24:43,54.43632,10.60837,0.149202914038252,88.6918035637761,GOOD
300,2023-04-25 14:29:50,54.43624,10.60917,0.171513984783323,98.4253142637895,GOOD
300,2023-04-25 14:34:47,54.43617,10.61,0.183176909442628,96.9228031930011,GOOD
300,2023-04-25 14:39:47,54.43617,10.6106,0.129742183189553,88.6899548732565,GOOD
300,2023-04-25 14:44:50,54.43621,10.61118,0.12504164152001,81.9423252963647,GOOD
300,2023-04-25 15:01:25,54.43574,10.61324,0.200268561607467,122.444856634979,GOOD
300,2023-04-25 15:09:52,54.43551,10.6144,0.156775639477452,107.471753194296,GOOD
300,2023-04-25 15:20:00,54.43558,10.61584,0.146214825935682,78.5248300126678,GOOD
300,2023-04-25 15:24:58,54.43555,10.61663,0.172340916705228,92.4122837381671,GOOD
300,2023-04-25 15:49:54,54.43465,10.6205,0.18068072102314,110.431921105723,GOOD
300,2023-04-25 16:02:59,54.43422,10.62262,0.270936596944433,105.389741014974,GOOD
300,2023-04-25 16:15:01,54.43397,10.62436,0.149947708582526,94.3577333733367,GOOD
300,2023-04-25 16:30:04,54.43414,10.62706,0.195105304592341,82.5131394828651,GOOD
300,2023-04-25 16:55:07,54.43409,10.63095,0.129749199363758,88.6734307097166,GOOD
300,2023-04-25 17:10:13,54.43449,10.63333,0.0396434446252243,66.6913341497704,GOOD
300,2023-04-25 17:15:18,54.43443,10.63412,0.169454483171927,96.0937404720045,GOOD
300,2023-04-25 17:30:25,54.43484,10.63646,0.180945068968559,44.4807695253434,GOOD
300,2023-04-25 18:00:16,54.43451,10.64142,0.222734232482607,88.6650795008303,GOOD
300,2023-04-25 18:05:15,54.43444,10.64223,0.1776665326883,97.0966236733648,GOOD
300,2023-04-25 18:30:22,54.43409,10.6459,0.160089033342238,97.9533271916403,GOOD
300,2023-04-25 18:35:29,54.43401,10.64659,0.148665642783351,99.9091276029368,GOOD
300,2023-04-25 18:40:15,54.43402,10.6473,0.161100065928919,87.2761722965637,GOOD
300,2023-04-25 18:45:27,54.43405,10.64788,0.121074492928723,83.5893101077331,GOOD
300,2023-04-25 18:55:14,54.43405,10.64908,0.12974972408842,88.6586794725342,GOOD
300,2023-04-25 19:45:30,54.43421,10.65487,0.124683918762946,85.942159547353,GOOD
300,2023-04-25 19:50:25,54.43431,10.65532,0.105907467268539,67.7869651615073,GOOD
300,2023-04-25 20:05:31,54.43414,10.65624,0.0653897228882235,57.9516630363625,GOOD
300,2023-04-25 20:10:33,54.43411,10.65672,0.103703210082389,94.7717539947054,GOOD
300,2023-04-25 20:15:15,54.43414,10.65725,0.122501283473757,83.1061728407794,GOOD
300,2023-04-25 20:25:22,54.43422,10.65805,0.0867509798431293,78.9178353758394,GOOD
300,2023-04-25 20:40:21,54.4346,10.65867,0.0649185708294985,42.216580568734,GOOD
300,2023-04-25 20:55:16,54.43466,10.65996,0.0356216360695225,137.481986022047,GOOD
300,2023-04-25 21:05:17,54.43465,10.66122,0.136021401039359,89.4290490098368,GOOD
300,2023-04-25 21:15:20,54.43462,10.66208,0.0926890678418715,92.0726491617071,GOOD
300,2023-04-25 21:20:22,54.43464,10.6626,0.111946595484454,84.8729276595651,GOOD
300,2023-04-25 21:30:25,54.4344,10.66352,0.0960700536659143,142.826572818616,GOOD
300,2023-04-25 21:40:24,54.43412,10.6647,0.127043177394877,118.40646395148,GOOD
300,2023-04-25 21:50:22,54.43399,10.66551,0.173354916726977,104.796785673932,GOOD
300,2023-04-25 22:03:50,54.43377,10.66682,0.109458934025507,104.714937736024,GOOD
300,2023-04-25 22:10:20,54.43338,10.66725,0.13229038195694,145.912357724562,GOOD
300,2023-04-25 22:25:21,54.43389,10.66854,0.112230044538147,54.4995332406882,GOOD
300,2023-04-25 22:35:18,54.43382,10.66976,0.133216768695533,94.263181029885,GOOD
300,2023-04-25 22:40:26,54.43382,10.66989,0.0273824994100296,88.6415594952647,GOOD
300,2023-04-25 22:50:27,54.43372,10.6706,0.0788467305454164,102.223560643857,GOOD
300,2023-04-25 22:55:22,54.43357,10.67109,0.121713030814042,116.345010305296,GOOD
300,2023-04-25 23:00:43,54.43344,10.67129,0.060539594923886,136.752081612087,GOOD
300,2023-04-25 23:15:26,54.43327,10.67251,0.0799783008704698,93.0977897473346,GOOD
300,2023-04-25 23:40:42,54.43299,10.67491,0.104743457736136,99.9550403940273,GOOD
300,2023-04-25 23:45:25,54.43344,10.67549,0.221341046819542,35.5581590820301,GOOD
300,2023-04-26 00:00:31,54.43259,10.67556,0.291112157318325,-170.226867546048,GOOD
300,2023-04-26 00:06:01,54.43319,10.6762,0.238266544297747,30.5119751971754,GOOD
300,2023-04-26 00:20:23,54.43202,10.67592,0.152510635864127,-173.420963210143,GOOD
300,2023-04-26 00:25:29,54.43187,10.67618,0.0775542832132429,133.336554392248,GOOD
300,2023-04-26 00:35:38,54.43179,10.6768,0.0735292431017533,88.6360569400783,GOOD
300,2023-04-26 00:50:21,54.43182,10.67802,0.056228215907825,88.6350312172086,GOOD
300,2023-04-26 01:10:28,54.43187,10.67875,0.0395088399682768,81.9339779002442,GOOD
300,2023-04-26 01:25:29,54.43196,10.67963,0.0643340624463912,78.6840437880399,GOOD
300,2023-04-26 01:30:28,54.43221,10.67983,0.102669917002672,23.6376449316311,GOOD
300,2023-04-26 01:40:41,54.43235,10.68028,0.0367641427649342,88.6331466900701,GOOD
300,2023-04-26 01:45:33,54.43247,10.68056,0.0772128994779969,52.3123329771036,GOOD
300,2023-04-26 01:50:31,54.43263,10.6809,0.0951275759113969,49.722183383728,GOOD
300,2023-04-26 02:05:26,54.43267,10.68193,0.0748288948228709,84.8210846614763,GOOD
300,2023-04-26 02:30:24,54.43249,10.68375,0.145620821810591,108.485798718649,GOOD
300,2023-04-26 02:35:33,54.43229,10.68397,0.0855676317330437,145.958579039833,GOOD
300,2023-04-26 02:40:26,54.43217,10.68438,0.101583630236819,115.288212832924,GOOD
300,2023-04-26 03:00:33,54.43171,10.68652,0.122598822248079,108.86803877425,GOOD
300,2023-04-26 03:05:51,54.43166,10.68708,0.115584477010137,97.3349127770188,GOOD
300,2023-04-26 03:10:37,54.43154,10.68766,0.139612749623578,108.166184274777,GOOD
300,2023-04-26 03:20:44,54.43154,10.68854,0.09299362153683,88.6265454414478,GOOD
300,2023-04-26 03:25:50,54.43135,10.68914,0.144769272762083,117.13537565631,GOOD
300,2023-04-26 03:43:58,54.43105,10.69075,0.100792280598558,106.349693890241,GOOD
300,2023-04-26 04:00:58,54.43,10.69169,0.149269128300334,164.364767854855,GOOD
300,2023-04-26 04:06:15,54.42985,10.69214,0.106094237785842,118.381594708387,GOOD
300,2023-04-26 04:21:12,54.42954,10.69324,0.0883733683031216,114.420748266037,GOOD
300,2023-04-26 04:26:02,54.42945,10.69369,0.10643877642056,107.556160319241,GOOD
300,2023-04-26 04:36:01,54.42939,10.69455,0.0938183511986174,95.4456131823562,GOOD
300,2023-04-26 04:41:02,54.4294,10.69502,0.101379349959611,86.5313589423459,GOOD
300,2023-04-26 05:01:04,54.42897,10.69682,0.105002304299376,110.900943751552,GOOD
300,2023-04-26 05:21:07,54.42842,10.69864,0.121315493610368,128.568717445137,GOOD
300,2023-04-26 05:26:08,54.42829,10.6992,0.12993168622278,110.328175768682,GOOD
300,2023-04-26 05:36:10,54.42794,10.70013,0.119305035363349,121.458573177251,GOOD
300,2023-04-26 05:51:08,54.42722,10.70169,0.143759892949849,126.980878589767,GOOD
300,2023-04-26 06:04:33,54.42668,10.70281,0.117143968338977,128.202904030074,GOOD
300,2023-04-26 06:16:12,54.42612,10.70403,0.144133977460525,126.825364897549,GOOD
300,2023-04-26 06:26:12,54.42559,10.7048,0.128832158621355,138.344933309549,GOOD
300,2023-04-26 06:41:32,54.42429,10.70613,0.183105868043583,147.794436598032,GOOD
300,2023-04-26 06:52:56,54.42496,10.70693,0.132825768958762,33.4590092857888,GOOD
300,2023-04-26 06:56:27,54.42492,10.70721,0.0886565059998245,102.377580478607,GOOD
300,2023-04-26 07:39:01,54.42345,10.71068,0.10897551073207,124.608559804946,GOOD
300,2023-04-26 07:41:09,54.42338,10.71073,0.0659270663046665,155.996127929282,GOOD
300,2023-04-26 07:56:09,54.42305,10.71156,0.0740844370400716,129.219440932531,GOOD
300,2023-04-26 08:51:00,54.42033,10.71517,0.0148380274962013,178.604897406807,GOOD
300,2023-04-26 08:55:56,54.42004,10.71536,0.116716484758064,157.694318926081,GOOD
300,2023-04-26 09:01:17,54.41912,10.71667,0.414576635175956,138.898420542518,GOOD
300,2023-04-26 09:31:06,54.4166,10.71894,0.323938548646592,168.602436455159,GOOD
300,2023-04-26 09:36:12,54.41626,10.71933,0.148768291886732,144.819813784874,GOOD
300,2023-04-26 09:41:09,54.41598,10.72006,0.190935919031639,121.932597272084,GOOD
300,2023-04-26 09:46:08,54.41569,10.72047,0.139896278284955,139.093166357912,GOOD
300,2023-04-26 09:56:58,54.41499,10.72145,0.154722318644401,139.367725514434,GOOD
300,2023-04-26 10:01:08,54.41474,10.7218,0.143671397283357,139.366866137063,GOOD
300,2023-04-26 10:06:06,54.41449,10.72221,0.129192618761625,134.872535195043,GOOD
300,2023-04-26 10:11:01,54.41426,10.72268,0.134988595089286,128.596740205279,GOOD
300,2023-04-26 10:16:15,54.41399,10.72285,0.101939549755501,158.433984478125,GOOD
300,2023-04-26 10:21:14,54.41373,10.72311,0.112026879106386,148.345595905808,GOOD
300,2023-04-26 10:26:13,54.41349,10.72358,0.135606430540518,129.800287162047,GOOD
300,2023-04-26 10:46:20,54.41272,10.72525,0.114479399812008,126.924280945341,GOOD
300,2023-04-26 11:06:04,54.41209,10.72733,0.128488900914016,116.038054975451,GOOD
300,2023-04-26 11:26:13,54.41077,10.72909,0.121346655026533,128.532052660165,GOOD
300,2023-04-26 11:31:13,54.4105,10.72954,0.139685842848163,134.402103948098,GOOD
300,2023-04-26 11:36:17,54.40992,10.73017,0.251350219766989,146.235126062374,GOOD
300,2023-04-26 11:41:03,54.40936,10.73096,0.282192616225781,139.141926618033,GOOD
300,2023-04-26 11:56:21,54.40862,10.73238,0.151408802463948,119.555343267349,GOOD
300,2023-04-26 12:01:53,54.40779,10.733,0.30347875497542,155.045965047134,GOOD
300,2023-04-26 12:21:03,54.4069,10.73491,0.0845120110142327,136.850271888832,GOOD
300,2023-04-26 12:26:03,54.40697,10.73568,0.168635799633376,79.7311008701751,GOOD
300,2023-04-26 12:31:01,54.40675,10.73639,0.175137964406166,116.563967906239,GOOD
300,2023-04-26 12:36:05,54.40654,10.73703,0.156808630039525,117.944355662809,GOOD
300,2023-04-26 13:03:00,54.40478,10.74036,0.180629365560693,130.7622669003,GOOD
300,2023-04-26 13:16:05,54.40402,10.7425,0.205677352759217,139.43638902406,GOOD
300,2023-04-26 13:21:09,54.40353,10.7433,0.247720936080072,134.976616395436,GOOD
300,2023-04-26 13:26:16,54.40314,10.74396,0.19866533566148,133.948182203082,GOOD
300,2023-04-26 13:31:09,54.40271,10.74471,0.233008016976138,133.082343347774,GOOD
300,2023-04-26 13:41:09,54.40186,10.74605,0.171015525475074,129.177253177603,GOOD
300,2023-04-26 13:46:11,54.40145,10.74662,0.194533413922467,139.534079172065,GOOD
