D_number,date_UTC,Latitude,Longitude
301,2023-05-03 00:45:17,54.49817,11.40855
301,2023-05-03 01:39:01,54.48646,11.42486
301,2023-05-03 01:42:22,54.48573,11.42604
301,2023-05-03 02:32:47,54.47413,11.44042
301,2023-05-03 02:45:21,54.47115,11.44353
301,2023-05-03 02:50:28,54.46991,11.44516
301,2023-05-03 02:55:32,54.46887,11.44625
301,2023-05-03 03:10:32,54.46574,11.44898
301,2023-05-03 03:15:20,54.4648,11.44999
301,2023-05-03 03:30:21,54.46243,11.4531
301,2023-05-03 04:05:32,54.45511,11.45891
301,2023-05-03 04:14:16,54.45338,11.46011
301,2023-05-03 04:25:53,54.45228,11.46144
301,2023-05-03 04:35:59,54.44922,11.46286
301,2023-05-03 06:47:00,54.42924,11.46638
301,2023-05-03 06:55:32,54.4286,11.4661
301,2023-05-03 07:05:16,54.42763,11.46563
301,2023-05-03 07:15:30,54.42668,11.46513
301,2023-05-03 07:25:19,54.42572,11.46464
301,2023-05-03 07:30:26,54.42529,11.46443
301,2023-05-03 08:10:04,54.42338,11.46286
301,2023-05-03 08:20:02,54.42397,11.4637
301,2023-05-03 08:25:08,54.42458,11.46402
301,2023-05-03 09:55:10,54.43131,11.46063
301,2023-05-03 10:10:14,54.43173,11.46093
301,2023-05-03 10:15:16,54.43196,11.46123
301,2023-05-03 10:25:18,54.43256,11.46196
301,2023-05-03 10:30:18,54.43287,11.46237
301,2023-05-03 10:43:36,54.43374,11.46398
301,2023-05-03 11:00:07,54.43491,11.46593
301,2023-05-03 11:10:06,54.4358,11.46702
301,2023-05-03 11:15:08,54.43611,11.46773
301,2023-05-03 11:20:05,54.43656,11.46829
301,2023-05-03 11:30:06,54.43727,11.46949
301,2023-05-03 11:54:58,54.43919,11.47337
301,2023-05-03 11:59:57,54.43979,11.47428
301,2023-05-03 12:04:53,54.44004,11.47524
301,2023-05-03 12:44:36,54.44136,11.48492
301,2023-05-03 13:09:31,54.44223,11.49103
301,2023-05-03 13:14:36,54.44242,11.49234
301,2023-05-03 13:24:29,54.44264,11.49503
301,2023-05-03 13:34:29,54.44291,11.49775
301,2023-05-03 13:39:34,54.44303,11.49908
301,2023-05-03 13:44:30,54.44316,11.5005
301,2023-05-03 14:09:28,54.44362,11.50766
301,2023-05-03 14:24:30,54.44374,11.51223
301,2023-05-03 14:39:31,54.44405,11.51653
301,2023-05-03 14:44:26,54.44386,11.51831
301,2023-05-03 14:49:30,54.4438,11.51987
301,2023-05-03 14:54:31,54.44376,11.52144
301,2023-05-03 15:04:27,54.4437,11.52459
301,2023-05-03 15:21:29,54.44366,11.53071
301,2023-05-03 15:24:23,54.44362,11.53189
301,2023-05-03 15:54:23,54.44232,11.54285
301,2023-05-03 16:09:19,54.44104,11.54792
301,2023-05-03 16:19:17,54.44049,11.55107
301,2023-05-03 16:26:19,54.43992,11.55371
301,2023-05-03 16:34:15,54.43929,11.55635
301,2023-05-03 16:39:22,54.43884,11.55807
301,2023-05-03 16:44:15,54.43839,11.55968
301,2023-05-03 16:49:16,54.43792,11.56129
301,2023-05-03 16:54:15,54.4375,11.56305
301,2023-05-03 16:59:14,54.43687,11.56483
301,2023-05-03 17:09:15,54.43585,11.56796
301,2023-05-03 17:24:20,54.43452,11.57223
301,2023-05-03 17:29:52,54.43366,11.57399
301,2023-05-03 17:34:22,54.43328,11.57519
301,2023-05-03 17:44:22,54.43711,11.5753
301,2023-05-03 18:09:23,54.4646,11.54378
301,2023-05-03 18:14:25,54.46172,11.55011
301,2023-05-03 18:24:23,54.4526,11.54876
301,2023-05-03 19:49:12,54.32405,11.36817
301,2023-05-03 19:54:11,54.32518,11.36909
301,2023-05-03 19:59:11,54.32595,11.37021
301,2023-05-03 20:04:32,54.32453,11.37085
301,2023-05-03 20:09:46,54.3245,11.37171
301,2023-05-03 20:15:02,54.32447,11.37287
301,2023-05-03 20:19:11,54.32437,11.37362
301,2023-05-03 20:24:38,54.3231,11.374
301,2023-05-03 20:29:42,54.324,11.37551
301,2023-05-03 20:34:22,54.32378,11.3763
301,2023-05-03 20:39:16,54.32359,11.37707
301,2023-05-03 20:44:35,54.32352,11.37832
301,2023-05-03 20:49:11,54.32314,11.37924
301,2023-05-03 20:59:19,54.32368,11.38156
301,2023-05-03 21:04:11,54.32233,11.38254
301,2023-05-03 21:10:17,54.32282,11.38413
301,2023-05-03 21:14:51,54.32276,11.38527
301,2023-05-03 21:19:29,54.32425,11.3863
301,2023-05-03 21:24:25,54.32452,11.38726
301,2023-05-04 04:28:57,54.34265,11.46235
301,2023-05-04 04:34:00,54.34407,11.47046
301,2023-05-04 04:39:02,54.34531,11.47859
301,2023-05-04 04:43:58,54.34634,11.48685
301,2023-05-04 04:49:14,54.34745,11.4953
301,2023-05-04 04:54:16,54.34822,11.50393
301,2023-05-04 04:59:12,54.34912,11.51204
301,2023-05-04 05:04:12,54.34974,11.52069
301,2023-05-04 05:09:00,54.35058,11.52871
301,2023-05-04 05:14:10,54.35081,11.5362
301,2023-05-04 05:19:09,54.35101,11.54273
301,2023-05-04 05:30:14,54.35035,11.55562
301,2023-05-04 06:38:51,54.34364,11.53674
301,2023-05-04 06:48:51,54.33837,11.52333
301,2023-05-04 07:29:19,54.33447,11.48095
301,2023-05-04 08:43:10,54.50015,11.35731
301,2023-05-04 08:58:09,54.50929,11.3478
301,2023-05-04 09:13:10,54.52084,11.33205
301,2023-05-04 09:28:38,54.53098,11.31744
301,2023-05-04 09:33:11,54.53127,11.3171
301,2023-05-04 09:38:16,54.53106,11.31879
301,2023-05-04 09:43:16,54.52801,11.32431
301,2023-05-04 09:53:13,54.52586,11.32263
301,2023-05-04 12:42:45,54.64983,10.67021
301,2023-05-04 12:47:50,54.64679,10.675
301,2023-05-04 13:42:39,54.67916,10.50072
301,2023-05-04 13:47:38,54.67931,10.5007
301,2023-05-04 13:52:37,54.68087,10.50334
301,2023-05-04 14:52:27,54.69135,10.33468
301,2023-05-04 14:57:27,54.6935,10.33807
301,2023-05-04 15:12:31,54.6796,10.32702
301,2023-05-04 16:22:22,54.54949,10.12259
301,2023-05-04 16:38:42,54.55743,10.13444
301,2023-05-04 16:42:27,54.55848,10.13828
301,2023-05-04 16:47:26,54.55322,10.13937
301,2023-05-04 18:27:25,54.32977,10.17351
301,2023-05-04 18:47:23,54.3284,10.17836
301,2023-05-04 18:52:21,54.32856,10.1784
302,2023-04-24 07:19:45,54.49878,10.16577
302,2023-04-24 07:29:47,54.50104,10.16534
302,2023-04-24 07:51:37,54.5097,10.19793
302,2023-04-24 07:59:57,54.50955,10.19654
302,2023-04-24 08:24:59,54.51151,10.1989
302,2023-04-24 08:39:53,54.51224,10.20038
302,2023-04-24 08:50:39,54.512,10.20029
302,2023-04-24 09:14:50,54.51204,10.20018
302,2023-04-24 09:39:47,54.5122,10.20078
302,2023-04-24 09:45:06,54.51211,10.20143
302,2023-04-24 09:52:51,54.51197,10.2025
302,2023-04-24 09:59:49,54.51193,10.20332
302,2023-04-24 10:04:49,54.51182,10.20387
302,2023-04-24 10:09:50,54.51173,10.20448
302,2023-04-24 10:14:49,54.5116,10.20505
302,2023-04-24 10:29:52,54.51127,10.20677
302,2023-04-24 10:56:22,54.51058,10.21008
302,2023-04-24 11:14:49,54.50998,10.21235
302,2023-04-24 11:19:52,54.5098,10.21295
302,2023-04-24 11:24:44,54.50964,10.21353
302,2023-04-24 11:29:44,54.50947,10.21415
302,2023-04-24 11:34:50,54.50931,10.21471
302,2023-04-24 11:39:44,54.50908,10.21533
302,2023-04-24 11:44:43,54.50887,10.21591
302,2023-04-24 11:49:44,54.50864,10.21649
302,2023-04-24 12:09:46,54.50771,10.21877
302,2023-04-24 12:19:42,54.50735,10.21969
302,2023-04-24 12:24:45,54.50715,10.22022
302,2023-04-24 12:29:39,54.50696,10.22089
302,2023-04-24 12:34:45,54.50681,10.22158
302,2023-04-24 12:44:38,54.50644,10.22278
302,2023-04-24 12:54:43,54.50609,10.22413
302,2023-04-24 12:59:36,54.50596,10.22484
302,2023-04-24 13:04:34,54.50579,10.22557
302,2023-04-24 13:19:35,54.50536,10.22774
302,2023-04-24 13:24:38,54.50523,10.22857
302,2023-04-24 13:39:30,54.50474,10.23091
302,2023-04-24 14:04:30,54.50382,10.23503
302,2023-04-24 14:23:22,54.50326,10.23816
302,2023-04-24 14:29:43,54.50307,10.23926
302,2023-04-24 14:34:35,54.50293,10.24007
302,2023-04-24 14:49:35,54.50241,10.24284
302,2023-04-24 14:59:34,54.50211,10.24451
302,2023-04-24 15:19:29,54.50163,10.24784
302,2023-04-24 15:29:30,54.50142,10.24936
302,2023-04-24 15:34:33,54.50129,10.25007
302,2023-04-24 16:09:31,54.50031,10.25608
302,2023-04-24 16:14:32,54.5002,10.25698
302,2023-04-24 16:19:36,54.50008,10.2578
302,2023-04-24 16:24:37,54.49994,10.25874
302,2023-04-24 16:32:52,54.49963,10.26018
302,2023-04-24 16:34:31,54.4996,10.26048
302,2023-04-24 16:44:30,54.4992,10.26226
302,2023-04-24 16:49:31,54.49898,10.26312
302,2023-04-24 16:59:26,54.49862,10.26477
302,2023-04-24 17:04:27,54.4984,10.26567
302,2023-04-24 17:29:28,54.49752,10.27065
302,2023-04-24 17:44:27,54.49691,10.27395
302,2023-04-24 17:59:24,54.49603,10.27767
302,2023-04-24 18:04:24,54.49586,10.27906
302,2023-04-24 18:09:31,54.49563,10.28033
302,2023-04-24 18:29:20,54.49475,10.28522
302,2023-04-24 18:46:51,54.49379,10.28938
302,2023-04-24 18:49:28,54.49366,10.28994
302,2023-04-24 18:54:24,54.49338,10.29106
302,2023-04-24 18:59:26,54.49326,10.29222
302,2023-04-24 19:09:30,54.49258,10.29434
302,2023-04-24 19:14:23,54.49245,10.29563
302,2023-04-24 19:19:23,54.49215,10.29692
302,2023-04-24 19:24:27,54.49184,10.29797
302,2023-04-24 19:34:20,54.49123,10.30048
302,2023-04-24 19:39:20,54.49093,10.30168
302,2023-04-24 19:44:22,54.49062,10.30288
302,2023-04-24 20:05:58,54.48929,10.30854
302,2023-04-24 20:14:16,54.48887,10.31088
302,2023-04-24 20:19:14,54.48861,10.31228
302,2023-04-24 20:29:19,54.48804,10.31541
302,2023-04-24 20:34:15,54.48775,10.31696
302,2023-04-24 20:39:18,54.48741,10.3185
302,2023-04-24 20:54:15,54.48622,10.32318
302,2023-04-24 20:59:13,54.48582,10.32494
302,2023-04-24 21:14:17,54.4843,10.33045
302,2023-04-24 21:24:24,54.48327,10.33444
302,2023-04-24 21:29:18,54.48266,10.33635
302,2023-04-24 21:34:20,54.48208,10.33824
302,2023-04-24 21:39:21,54.48147,10.34019
302,2023-04-24 21:49:31,54.48027,10.34384
302,2023-04-24 21:59:26,54.47905,10.34803
302,2023-04-24 22:04:25,54.47837,10.34987
302,2023-04-24 22:19:28,54.47675,10.35564
302,2023-04-24 22:24:27,54.4762,10.35777
302,2023-04-24 22:29:30,54.47567,10.35976
302,2023-04-24 22:39:33,54.47466,10.36373
302,2023-04-24 22:44:32,54.47421,10.36577
302,2023-04-24 22:49:32,54.47371,10.36755
302,2023-04-24 22:59:35,54.47289,10.37144
302,2023-04-24 23:04:31,54.47249,10.37324
302,2023-04-24 23:14:36,54.47175,10.37708
302,2023-04-24 23:29:33,54.47095,10.38322
302,2023-04-24 23:39:32,54.47032,10.38742
302,2023-04-24 23:44:29,54.46998,10.38931
302,2023-04-24 23:49:27,54.46959,10.39092
302,2023-04-25 00:09:35,54.46817,10.39849
302,2023-04-25 00:14:28,54.46764,10.40047
302,2023-04-25 00:29:34,54.46719,10.40555
302,2023-04-25 00:34:32,54.46694,10.40723
302,2023-04-25 00:39:29,54.4667,10.40884
302,2023-04-25 00:49:33,54.46629,10.41231
302,2023-04-25 00:54:29,54.46607,10.41401
302,2023-04-25 01:04:24,54.46574,10.41691
302,2023-04-25 01:09:24,54.46543,10.41837
302,2023-04-25 01:24:19,54.46401,10.42191
302,2023-04-25 01:34:16,54.46294,10.42431
302,2023-04-25 01:39:19,54.4625,10.42587
302,2023-04-25 01:44:21,54.46208,10.42744
302,2023-04-25 01:49:19,54.46165,10.42918
302,2023-04-25 02:04:19,54.46056,10.43422
302,2023-04-25 02:14:22,54.45975,10.43755
302,2023-04-25 02:24:28,54.45894,10.44087
302,2023-04-25 02:29:26,54.45852,10.44259
302,2023-04-25 02:44:22,54.45714,10.44772
302,2023-04-25 02:49:27,54.4567,10.4495
302,2023-04-25 02:54:23,54.45629,10.45124
302,2023-04-25 03:09:26,54.45483,10.45699
302,2023-04-25 03:19:24,54.45396,10.46077
302,2023-04-25 03:24:29,54.45351,10.46252
302,2023-04-25 03:29:24,54.45313,10.46435
302,2023-04-25 03:34:26,54.45265,10.46607
302,2023-04-25 03:59:26,54.45033,10.47482
302,2023-04-25 04:04:29,54.44982,10.47664
302,2023-04-25 04:09:32,54.44928,10.47851
302,2023-04-25 04:14:24,54.44906,10.48066
302,2023-04-25 04:24:27,54.44824,10.48424
302,2023-04-25 04:34:26,54.44734,10.48769
302,2023-04-25 04:39:24,54.44676,10.48945
302,2023-04-25 04:44:25,54.44632,10.49109
302,2023-04-25 04:54:22,54.44547,10.49411
302,2023-04-25 04:59:25,54.44498,10.49561
302,2023-04-25 05:14:24,54.4437,10.4998
302,2023-04-25 05:29:26,54.4425,10.50342
302,2023-04-25 05:34:24,54.44221,10.50456
302,2023-04-25 05:54:22,54.44081,10.50937
302,2023-04-25 06:04:22,54.44017,10.51175
302,2023-04-25 06:29:22,54.4388,10.51782
302,2023-04-25 06:39:23,54.43813,10.5199
302,2023-04-25 06:44:25,54.43802,10.52102
302,2023-04-25 07:04:39,54.43811,10.52561
302,2023-04-25 07:09:29,54.43808,10.52683
302,2023-04-25 07:14:26,54.43807,10.52814
302,2023-04-25 07:19:25,54.43802,10.52947
302,2023-04-25 07:24:31,54.43794,10.53074
302,2023-04-25 07:44:25,54.43769,10.53533
302,2023-04-25 07:49:26,54.43775,10.5363
302,2023-04-25 07:54:24,54.43779,10.53735
302,2023-04-25 08:01:52,54.4376,10.53838
302,2023-04-25 08:04:24,54.43761,10.53904
302,2023-04-25 08:14:23,54.43765,10.54175
302,2023-04-25 08:34:22,54.43758,10.54585
302,2023-04-25 08:39:23,54.43763,10.54685
302,2023-04-25 08:49:20,54.4378,10.5493
302,2023-04-25 08:59:21,54.43756,10.55153
302,2023-04-25 09:19:29,54.43665,10.55619
302,2023-04-25 09:29:25,54.43637,10.55818
302,2023-04-25 09:34:32,54.4365,10.55919
302,2023-04-25 09:44:24,54.43647,10.56102
302,2023-04-25 09:49:33,54.4366,10.5619
302,2023-04-25 09:54:27,54.43663,10.56265
302,2023-04-25 09:59:29,54.43675,10.56342
302,2023-04-25 10:12:22,54.43699,10.56574
302,2023-04-25 10:14:34,54.437,10.56614
302,2023-04-25 10:19:32,54.43711,10.56702
302,2023-04-25 10:29:34,54.43746,10.56848
302,2023-04-25 10:34:32,54.43758,10.56917
302,2023-04-25 10:39:32,54.43777,10.56986
302,2023-04-25 10:44:35,54.43787,10.57048
302,2023-04-25 10:49:31,54.43798,10.57099
302,2023-04-25 10:59:31,54.43816,10.57237
302,2023-04-25 11:04:29,54.43833,10.57297
302,2023-04-25 11:09:36,54.4384,10.57365
302,2023-04-25 11:16:55,54.43853,10.57464
302,2023-04-25 11:24:32,54.43869,10.57569
302,2023-04-25 11:29:24,54.43884,10.57629
302,2023-04-25 11:39:27,54.43892,10.5779
302,2023-04-25 11:44:23,54.43894,10.57865
302,2023-04-25 11:49:25,54.43891,10.5794
302,2023-04-25 12:09:31,54.43869,10.58275
302,2023-04-25 12:14:33,54.43855,10.58368
302,2023-04-25 12:39:29,54.43823,10.58857
302,2023-04-25 12:44:28,54.43806,10.58934
302,2023-04-25 12:49:36,54.43794,10.59041
302,2023-04-25 13:04:32,54.43774,10.59359
302,2023-04-25 13:14:30,54.43762,10.5958
302,2023-04-25 13:19:28,54.43745,10.59666
302,2023-04-25 13:32:51,54.43694,10.59942
302,2023-04-25 13:49:27,54.43657,10.60282
302,2023-04-25 13:59:30,54.43633,10.60453
302,2023-04-25 14:24:22,54.43607,10.60839
302,2023-04-25 14:29:19,54.436,10.60919
302,2023-04-25 14:44:16,54.43586,10.61133
302,2023-04-25 14:59:15,54.43569,10.61324
302,2023-04-25 15:04:21,54.43552,10.61406
302,2023-04-25 15:09:13,54.43546,10.61479
302,2023-04-25 15:29:12,54.43528,10.61779
302,2023-04-25 15:42:58,54.43496,10.61998
302,2023-04-25 16:04:12,54.43425,10.62333
302,2023-04-25 16:09:13,54.43414,10.62414
302,2023-04-25 16:24:17,54.43386,10.62653
302,2023-04-25 16:29:19,54.43385,10.62726
302,2023-04-25 16:34:18,54.4338,10.62796
302,2023-04-25 16:49:14,54.4337,10.6305
302,2023-04-25 16:54:12,54.43377,10.63092
302,2023-04-25 16:59:10,54.43379,10.63168
302,2023-04-25 17:09:10,54.43382,10.63333
302,2023-04-25 17:19:08,54.43402,10.63509
302,2023-04-25 17:34:19,54.43453,10.63732
302,2023-04-25 17:39:13,54.43456,10.63794
302,2023-04-25 18:09:20,54.43419,10.64328
302,2023-04-25 18:24:17,54.43407,10.64552
302,2023-04-25 18:29:15,54.43409,10.64622
302,2023-04-25 18:44:15,54.43406,10.6479
302,2023-04-25 18:49:23,54.43408,10.64854
302,2023-04-25 19:09:13,54.43402,10.65101
302,2023-04-25 19:24:21,54.4339,10.65279
302,2023-04-25 19:29:14,54.43401,10.65341
302,2023-04-25 19:34:16,54.43389,10.65397
302,2023-04-25 19:39:14,54.43372,10.65442
302,2023-04-25 19:44:21,54.43382,10.65491
302,2023-04-25 19:49:20,54.43377,10.65524
302,2023-04-25 19:54:22,54.43379,10.65571
302,2023-04-25 20:06:53,54.43381,10.65682
302,2023-04-25 20:24:23,54.43388,10.65824
302,2023-04-25 20:39:24,54.4342,10.65901
302,2023-04-25 20:49:28,54.4343,10.65989
302,2023-04-25 20:54:26,54.4343,10.66032
302,2023-04-25 21:42:22,54.43402,10.66457
302,2023-04-25 21:54:25,54.43385,10.66603
302,2023-04-25 22:04:19,54.43362,10.667
302,2023-04-25 22:09:28,54.43341,10.66736
302,2023-04-25 22:14:17,54.43341,10.66764
302,2023-04-25 22:29:18,54.43345,10.66878
302,2023-04-25 22:34:21,54.43368,10.66925
302,2023-04-25 22:39:33,54.43366,10.66968
302,2023-04-25 22:49:38,54.43322,10.67023
302,2023-04-25 22:54:41,54.43315,10.67056
302,2023-04-25 22:59:51,54.43307,10.67101
302,2023-04-25 23:04:41,54.43296,10.67133
302,2023-04-25 23:14:40,54.43314,10.67249
302,2023-04-25 23:29:35,54.43295,10.67388
302,2023-04-25 23:59:44,54.43279,10.67487
302,2023-04-26 00:04:45,54.43295,10.67586
302,2023-04-26 00:24:39,54.43198,10.67584
302,2023-04-26 00:29:34,54.43175,10.67624
302,2023-04-26 00:34:39,54.43162,10.67652
302,2023-04-26 00:54:35,54.43161,10.67807
302,2023-04-26 01:19:35,54.43162,10.67914
302,2023-04-26 01:29:45,54.43205,10.67972
302,2023-04-26 01:39:28,54.43237,10.68013
302,2023-04-26 01:49:28,54.43253,10.68066
302,2023-04-26 01:54:29,54.43262,10.68094
302,2023-04-26 01:59:31,54.43271,10.68129
302,2023-04-26 02:29:36,54.43256,10.68322
302,2023-04-26 02:34:35,54.43225,10.68339
302,2023-04-26 02:39:34,54.43217,10.68371
302,2023-04-26 02:44:35,54.43209,10.68408
302,2023-04-26 02:49:35,54.43196,10.6844
302,2023-04-26 02:54:39,54.43175,10.6853
302,2023-04-26 03:04:35,54.43154,10.68605
302,2023-04-26 03:19:30,54.43138,10.68794
302,2023-04-26 03:34:37,54.43108,10.68946
302,2023-04-26 03:49:34,54.43085,10.69068
302,2023-04-26 04:04:33,54.4299,10.69143
302,2023-04-26 04:09:35,54.43016,10.69217
302,2023-04-26 04:14:33,54.43009,10.69259
302,2023-04-26 04:24:43,54.42984,10.69349
302,2023-04-26 04:41:20,54.42944,10.69489
302,2023-04-26 04:44:34,54.42939,10.69515
302,2023-04-26 05:24:30,54.42839,10.69869
302,2023-04-26 05:29:32,54.42825,10.69916
302,2023-04-26 05:49:34,54.42738,10.70126
302,2023-04-26 05:59:37,54.42688,10.70292
302,2023-04-26 06:04:44,54.42675,10.70328
302,2023-04-26 06:14:33,54.42625,10.70405
302,2023-04-26 06:29:38,54.42528,10.70536
302,2023-04-26 06:34:40,54.4247,10.70558
302,2023-04-26 06:39:45,54.42442,10.70592
302,2023-04-26 06:54:53,54.4247,10.70701
302,2023-04-26 06:59:54,54.42449,10.70744
302,2023-04-26 07:04:45,54.42438,10.70783
302,2023-04-26 07:14:36,54.4242,10.70877
302,2023-04-26 07:19:40,54.42409,10.70931
302,2023-04-26 07:24:38,54.42388,10.7095
302,2023-04-26 07:29:31,54.42358,10.70976
302,2023-04-26 07:44:33,54.42301,10.71083
302,2023-04-26 07:51:52,54.42274,10.71131
302,2023-04-26 07:59:35,54.42242,10.71199
302,2023-04-26 08:14:42,54.42161,10.71287
302,2023-04-26 08:19:42,54.42131,10.71313
302,2023-04-26 08:29:43,54.42075,10.71371
302,2023-04-26 08:44:33,54.42037,10.715
302,2023-04-26 08:49:32,54.4201,10.71532
302,2023-04-26 08:57:36,54.41967,10.71579
302,2023-04-26 09:04:36,54.41843,10.71684
302,2023-04-26 09:19:40,54.41653,10.71802
302,2023-04-26 09:29:33,54.41692,10.71907
302,2023-04-26 09:39:22,54.41639,10.72008
302,2023-04-26 09:49:30,54.41562,10.72124
302,2023-04-26 09:54:25,54.41531,10.72173
302,2023-04-26 10:09:19,54.41437,10.72317
302,2023-04-26 10:24:21,54.41361,10.72403
302,2023-04-26 10:34:19,54.41306,10.7247
302,2023-04-26 10:44:31,54.4126,10.72577
302,2023-04-26 10:49:14,54.41235,10.72628
302,2023-04-26 10:54:16,54.41214,10.72684
302,2023-04-26 10:59:13,54.41185,10.72721
302,2023-04-26 11:09:14,54.41138,10.72798
302,2023-04-26 11:14:21,54.41113,10.72851
302,2023-04-26 11:29:20,54.41041,10.72954
302,2023-04-26 11:39:15,54.40963,10.73079
302,2023-04-26 11:49:18,54.40918,10.73165
302,2023-04-26 12:04:24,54.40774,10.73347
302,2023-04-26 12:10:31,54.40719,10.73396
302,2023-04-26 12:24:18,54.40665,10.73568
302,2023-04-26 12:29:20,54.40662,10.7363
302,2023-04-26 12:44:20,54.40581,10.73836
302,2023-04-26 12:49:23,54.40552,10.73905
302,2023-04-26 12:59:20,54.40489,10.74049
302,2023-04-26 13:14:18,54.40398,10.74276
302,2023-04-26 13:34:24,54.40214,10.74564
302,2023-04-26 13:39:20,54.40169,10.74624
302,2023-04-26 13:49:23,54.40081,10.74735
302,2023-04-26 13:54:18,54.40046,10.74793
302,2023-04-26 14:24:16,54.39706,10.7522
302,2023-04-26 14:29:14,54.39636,10.75283
302,2023-04-26 14:39:16,54.39494,10.75403
302,2023-04-26 14:59:17,54.39311,10.75604
302,2023-04-26 15:04:17,54.39256,10.75667
302,2023-04-26 15:14:24,54.39196,10.75761
302,2023-04-26 15:19:20,54.39161,10.75821
302,2023-04-26 15:44:28,54.38872,10.76042
302,2023-04-26 15:49:30,54.38826,10.76077
302,2023-04-26 16:04:39,54.38649,10.76124
302,2023-04-26 16:44:32,54.38198,10.76407
302,2023-04-26 16:49:41,54.38144,10.76377
302,2023-04-26 16:54:34,54.38086,10.76409
302,2023-04-26 17:09:35,54.37894,10.76516
302,2023-04-26 17:51:24,54.3743,10.76834
302,2023-04-26 17:54:46,54.37405,10.7692
302,2023-04-26 17:59:38,54.37334,10.76924
302,2023-04-26 18:04:39,54.3726,10.76931
302,2023-04-26 18:09:54,54.37186,10.76941
302,2023-04-26 18:14:37,54.3712,10.76958
302,2023-04-26 18:34:51,54.36966,10.7704
302,2023-04-26 18:59:48,54.36525,10.7701
302,2023-04-26 19:04:43,54.36458,10.77014
302,2023-04-26 19:09:49,54.3639,10.77012
302,2023-04-26 19:19:55,54.36259,10.77016
302,2023-04-26 20:43:01,54.35236,10.77012
302,2023-04-26 20:49:29,54.35152,10.76967
302,2023-04-26 20:54:48,54.35094,10.76941
302,2023-04-26 21:09:31,54.34986,10.76926
302,2023-04-26 21:39:26,54.34518,10.76632
302,2023-04-26 21:51:23,54.34383,10.76557
302,2023-04-26 22:24:27,54.3402,10.76364
302,2023-04-26 22:59:18,54.33681,10.76171
302,2023-04-26 23:04:16,54.33636,10.76145
302,2023-04-26 23:14:21,54.33555,10.76087
302,2023-04-26 23:24:16,54.33475,10.76051
302,2023-04-26 23:34:03,54.33398,10.76025
302,2023-04-26 23:39:03,54.3336,10.76016
302,2023-04-26 23:43:58,54.33331,10.75997
302,2023-04-26 23:54:02,54.33262,10.75984
302,2023-04-26 23:59:01,54.33232,10.75974
302,2023-04-27 00:03:51,54.33199,10.75961
302,2023-04-27 00:09:01,54.33171,10.75946
302,2023-04-27 00:23:59,54.33116,10.75926
302,2023-04-27 00:28:56,54.33109,10.76008
302,2023-04-27 00:59:08,54.33147,10.76332
302,2023-04-27 01:04:01,54.33161,10.76373
302,2023-04-27 01:13:56,54.331,10.76452
302,2023-04-27 01:19:08,54.33081,10.76478
302,2023-04-27 01:24:08,54.33055,10.76504
302,2023-04-27 01:42:51,54.33043,10.76624
302,2023-04-27 01:47:45,54.33073,10.76667
302,2023-04-27 01:52:48,54.33101,10.76718
302,2023-04-27 01:57:55,54.33128,10.7677
302,2023-04-27 02:13:00,54.33184,10.76926
302,2023-04-27 02:29:10,54.33112,10.77044
302,2023-04-27 02:39:18,54.33086,10.77122
302,2023-04-27 03:00:52,54.33019,10.77285
302,2023-04-27 03:09:08,54.32971,10.77347
302,2023-04-27 03:14:19,54.32943,10.77398
302,2023-04-27 03:19:12,54.32923,10.77443
302,2023-04-27 03:29:12,54.32933,10.77527
302,2023-04-27 03:39:12,54.32906,10.77611
302,2023-04-27 03:44:18,54.32913,10.77671
302,2023-04-27 03:54:29,54.32827,10.77761
302,2023-04-27 04:09:04,54.32793,10.77905
302,2023-04-27 04:19:05,54.32763,10.77993
302,2023-04-27 04:24:05,54.32759,10.78044
302,2023-04-27 04:29:12,54.3275,10.78098
302,2023-04-27 04:39:14,54.32746,10.78207
302,2023-04-27 04:44:07,54.32743,10.78267
302,2023-04-27 04:54:08,54.3275,10.78387
302,2023-04-27 05:34:07,54.32788,10.78804
302,2023-04-27 05:39:23,54.32795,10.78845
302,2023-04-27 05:44:09,54.32805,10.78883
302,2023-04-27 05:59:08,54.32829,10.79003
302,2023-04-27 06:11:30,54.32849,10.79096
302,2023-04-27 06:19:12,54.32866,10.79143
302,2023-04-27 06:34:15,54.329,10.79233
302,2023-04-27 06:39:04,54.32917,10.79254
302,2023-04-27 06:44:09,54.32935,10.79276
302,2023-04-27 06:54:19,54.32967,10.79314
302,2023-04-27 06:59:15,54.32986,10.79345
302,2023-04-27 07:09:09,54.33035,10.79398
302,2023-04-27 07:19:05,54.33063,10.79465
302,2023-04-27 07:24:18,54.3308,10.79501
302,2023-04-27 07:29:18,54.33099,10.79542
302,2023-04-27 07:34:25,54.33116,10.79583
302,2023-04-27 07:39:18,54.33132,10.79619
302,2023-04-27 07:44:17,54.33145,10.79649
302,2023-04-27 07:54:07,54.3317,10.79718
302,2023-04-27 07:59:14,54.33181,10.79754
302,2023-04-27 08:09:06,54.33207,10.79812
302,2023-04-27 08:14:08,54.33218,10.79851
302,2023-04-27 08:49:00,54.33344,10.80078
302,2023-04-27 08:59:00,54.3336,10.80179
302,2023-04-27 09:08:57,54.33374,10.80289
302,2023-04-27 09:13:59,54.33385,10.80334
302,2023-04-27 09:37:43,54.334,10.80653
302,2023-04-27 09:48:59,54.33429,10.80754
